date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:42%20GMT	https://worksmart-ai.co.uk/category/worksmart-ai/	E:/Downloads/WSAI/worksmart-ai.co.uk/category/worksmart-ai/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:42%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1387	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1387	(from https://worksmart-ai.co.uk/contact-us/)
21:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:42%20GMT	https://worksmart-ai.co.uk/dont-lose-your-voice-to-ai/	E:/Downloads/WSAI/worksmart-ai.co.uk/dont-lose-your-voice-to-ai/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:43%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fhow-our-calculator-works%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedeb38	(from https://worksmart-ai.co.uk/how-our-calculator-works/)
21:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:43%20GMT	https://worksmart-ai.co.uk/author/katie-steen/	E:/Downloads/WSAI/worksmart-ai.co.uk/author/katie-steen/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:43%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fhow-our-calculator-works%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed8366	(from https://worksmart-ai.co.uk/how-our-calculator-works/)
21:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:43%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1223	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1223	(from https://worksmart-ai.co.uk/how-our-calculator-works/)
21:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:43%20GMT	https://worksmart-ai.co.uk/category/mindset/	E:/Downloads/WSAI/worksmart-ai.co.uk/category/mindset/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:44%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fbook-a-call%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedff7b	(from https://worksmart-ai.co.uk/book-a-call/)
21:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:44%20GMT	https://worksmart-ai.co.uk/presenting-at-ai-south-west-in-taunton/	E:/Downloads/WSAI/worksmart-ai.co.uk/presenting-at-ai-south-west-in-taunton/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:44%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fbook-a-call%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed50b0	(from https://worksmart-ai.co.uk/book-a-call/)
21:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:44%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/75	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/75	(from https://worksmart-ai.co.uk/book-a-call/)
21:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:44%20GMT	https://worksmart-ai.co.uk/category/events/	E:/Downloads/WSAI/worksmart-ai.co.uk/category/events/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:45%20GMT	https://worksmart-ai.co.uk/xmlrpc.php	E:/Downloads/WSAI/worksmart-ai.co.uk/xmlrpc.php	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:45%20GMT	https://worksmart-ai.co.uk/removing-the-stranger-from-the-room/	E:/Downloads/WSAI/worksmart-ai.co.uk/removing-the-stranger-from-the-room/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:45%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fprivacy-policy%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedbf28	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:45%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fprivacy-policy%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed52c6	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:45%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/3	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/3	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:46%20GMT	https://worksmart-ai.co.uk/what-do-we-gain-ais-value-to-the-workforce/	E:/Downloads/WSAI/worksmart-ai.co.uk/what-do-we-gain-ais-value-to-the-workforce/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:46%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fcookie-policy%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed0f71	(from https://worksmart-ai.co.uk/cookie-policy/)
21:14:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:46%20GMT	https://worksmart-ai.co.uk/category/ai-reports/	E:/Downloads/WSAI/worksmart-ai.co.uk/category/ai-reports/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:46%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fcookie-policy%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed6407	(from https://worksmart-ai.co.uk/cookie-policy/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1092	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1092	(from https://worksmart-ai.co.uk/cookie-policy/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/empowering-universities-through-ai-training/	E:/Downloads/WSAI/worksmart-ai.co.uk/empowering-universities-through-ai-training/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/new-hepi-report-ai-future-universities/	E:/Downloads/WSAI/worksmart-ai.co.uk/new-hepi-report-ai-future-universities/index.html	(from https://worksmart-ai.co.uk/news/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/?p=1387	E:/Downloads/WSAI/worksmart-ai.co.uk/indexbb3a.html	(from https://worksmart-ai.co.uk/contact-us/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fterms-of-service%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed.403717.delayed	(from https://worksmart-ai.co.uk/terms-of-service/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fterms-of-service%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed3749	(from https://worksmart-ai.co.uk/terms-of-service/)
21:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:47%20GMT	https://worksmart-ai.co.uk/?p=1223	E:/Downloads/WSAI/worksmart-ai.co.uk/index6bb7.html	(from https://worksmart-ai.co.uk/how-our-calculator-works/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1107	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1107	(from https://worksmart-ai.co.uk/terms-of-service/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/?p=3	E:/Downloads/WSAI/worksmart-ai.co.uk/index2207.html	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Faccessibility-statement%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedf940	(from https://worksmart-ai.co.uk/accessibility-statement/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/?p=75	E:/Downloads/WSAI/worksmart-ai.co.uk/indexe839.html	(from https://worksmart-ai.co.uk/book-a-call/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/privacy-policy/feed/	E:/Downloads/WSAI/worksmart-ai.co.uk/privacy-policy/feed/index.html	(from https://worksmart-ai.co.uk/privacy-policy/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Faccessibility-statement%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedcb21	(from https://worksmart-ai.co.uk/accessibility-statement/)
21:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/cookie-policy/feed/	E:/Downloads/WSAI/worksmart-ai.co.uk/cookie-policy/feed/index.html	(from https://worksmart-ai.co.uk/cookie-policy/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:48%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1119	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1119	(from https://worksmart-ai.co.uk/accessibility-statement/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/?p=1119	E:/Downloads/WSAI/worksmart-ai.co.uk/indexb51f.html	(from https://worksmart-ai.co.uk/accessibility-statement/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/?p=1092	E:/Downloads/WSAI/worksmart-ai.co.uk/index3b75.html	(from https://worksmart-ai.co.uk/cookie-policy/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/?p=1107	E:/Downloads/WSAI/worksmart-ai.co.uk/index3e52.html	(from https://worksmart-ai.co.uk/terms-of-service/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fmodern-slavery%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed511c	(from https://worksmart-ai.co.uk/modern-slavery/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fmodern-slavery%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed63f1	(from https://worksmart-ai.co.uk/modern-slavery/)
21:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:49%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1122	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1122	(from https://worksmart-ai.co.uk/modern-slavery/)
21:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:50%20GMT	https://worksmart-ai.co.uk/?p=1122	E:/Downloads/WSAI/worksmart-ai.co.uk/indexc9bc.html	(from https://worksmart-ai.co.uk/modern-slavery/)
21:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:50%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fequality-diversity-inclusion%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed2630	(from https://worksmart-ai.co.uk/equality-diversity-inclusion/)
21:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:50%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fequality-diversity-inclusion%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed444c	(from https://worksmart-ai.co.uk/equality-diversity-inclusion/)
21:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:50%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1126	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1126	(from https://worksmart-ai.co.uk/equality-diversity-inclusion/)
21:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:51%20GMT	https://worksmart-ai.co.uk/?p=1126	E:/Downloads/WSAI/worksmart-ai.co.uk/index55d9.html	(from https://worksmart-ai.co.uk/equality-diversity-inclusion/)
21:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:51%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fsustainability%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embedf1df	(from https://worksmart-ai.co.uk/sustainability/)
21:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:51%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Fsustainability%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed86b9	(from https://worksmart-ai.co.uk/sustainability/)
21:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:51%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1129	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1129	(from https://worksmart-ai.co.uk/sustainability/)
21:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:52%20GMT	https://worksmart-ai.co.uk/?p=1129	E:/Downloads/WSAI/worksmart-ai.co.uk/index6b36.html	(from https://worksmart-ai.co.uk/sustainability/)
21:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:52%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Finsurance-statement%2F	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed9d12	(from https://worksmart-ai.co.uk/insurance-statement/)
21:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:52%20GMT	https://worksmart-ai.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworksmart-ai.co.uk%2Finsurance-statement%2F&format=xml	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/oembed/1.0/embed9cfe	(from https://worksmart-ai.co.uk/insurance-statement/)
21:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:52%20GMT	https://worksmart-ai.co.uk/wp-json/wp/v2/pages/1137	E:/Downloads/WSAI/worksmart-ai.co.uk/wp-json/wp/v2/pages/1137	(from https://worksmart-ai.co.uk/insurance-statement/)
21:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:53%20GMT	https://worksmart-ai.co.uk/?p=1137	E:/Downloads/WSAI/worksmart-ai.co.uk/index2169.html	(from https://worksmart-ai.co.uk/insurance-statement/)
21:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:53%20GMT	https://worksmart-ai.co.uk/POST	E:/Downloads/WSAI/worksmart-ai.co.uk/POST	(from https://worksmart-ai.co.uk/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=4.1.4)
21:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:53%20GMT	https://worksmart-ai.co.uk/e	E:/Downloads/WSAI/worksmart-ai.co.uk/e	(from https://worksmart-ai.co.uk/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=4.0.2)
21:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Apr%202026%2020:14:54%20GMT	https://worksmart-ai.co.uk/r	E:/Downloads/WSAI/worksmart-ai.co.uk/r	(from https://worksmart-ai.co.uk/wp-content/plugins/wp-smushit/app/assets/js/smush-lazy-load.min.js?ver=4.0.2)
